4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,30,35,35,18,35,31,38,29,38,26,17,39,21,22,8,35,38,30,34,12,30,35,9,35,8,30,11,30,23,38,39,39,20,30,22,39,30,11,35,38,35,8,30,22,35,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,30,35,35,18,35,31,38,29,38,26,17,39,21,22,8,35,38,30,34,12,30,35,9,38,8,30,11,30,23,38,39,39,20,30,22,39,30,11,35,38,35,8,30,22,35,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,30,35,35,18,35,31,38,29,38,26,17,39,21,22,8,35,38,30,34,12,30,35,9,38,8,30,11,30,23,38,39,39,20,30,22,39,30,11,35,38,35,8,30,22,35,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,30,35,35,18,35,31,38,29,38,26,17,39,21,22,8,35,38,30,34,12,30,35,9,38,8,30,11,30,23,38,39,39,20,30,22,39,30,11,35,38,35,8,30,22,35,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,30,35,35,18,35,31,38,29,38,26,17,39,21,22,8,35,38,30,34,12,30,35,9,38,8,30,11,30,23,38,39,39,20,30,22,39,8,11,35,38,35,8,30,22,35,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,30,37,35,18,37,31,38,29,38,26,17,39,21,22,8,37,37,30,34,12,30,37,9,38,8,30,11,30,23,38,39,39,20,30,22,39,8,11,37,38,37,8,30,22,37,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,37,37,35,18,37,31,38,29,38,26,17,39,21,22,8,37,37,30,34,12,30,37,9,38,8,30,11,30,23,38,39,39,20,30,22,39,8,11,37,38,37,8,30,22,37,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,37,37,35,18,37,31,38,29,38,26,17,39,21,22,8,37,37,30,34,12,30,37,9,38,8,30,11,30,23,38,39,39,20,30,22,39,8,11,37,38,37,8,30,22,37,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,37,37,35,18,37,31,38,29,38,26,17,39,21,22,8,37,37,30,34,12,30,37,9,38,8,30,11,37,23,38,39,39,20,8,22,39,8,11,37,38,37,8,30,22,30,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,37,37,35,18,37,31,38,29,38,26,17,39,21,22,8,37,37,8,34,12,8,37,9,38,8,8,11,37,23,38,39,39,20,8,22,39,8,11,37,38,37,8,8,22,8,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
4,51,41,63,41,51,41,41,41,41,63,41,32,41,41,7,41,41,27,63,63,63,41,41,41,15,51,41,41,63,41,63,51,41,63,41,41,63,63,41,63,41,63,41,41,41,41,63,63,63,43,19,14,45,19,49,43,36,40,43,43,43,36,19,43,19,49,24,49,1,43,49,40,33,19,36,19,49,36,43,3,19,49,19,40,43,19,16,36,36,19,49,43,5,19,33,43,10,43,36,28,13,25,35,6,37,37,35,18,37,31,38,29,38,26,17,39,21,22,8,37,37,8,34,12,8,37,9,38,8,8,11,37,23,38,39,39,20,8,22,39,8,11,37,38,37,8,8,22,8,47,42,47,47,47,47,2,53,2,47,47,2,47,47,47,2,2,47,48,2,47,47,2,42,9,2,47,2,47,2,42,2,2,47,47,42,47,2,47,47,2,47,47,47,42,2,2,47,2,47
