6.288871125422770270e+00 7.109895902253819955e+00 6.943899861023049347e+00 8.621098935444532430e+00 7.459395457113003225e+00 6.386649426809555052e+00 6.286918077004841621e+00 6.208184010847952905e+00 6.326247309825071774e+00 6.431264778447159713e+00 8.551652233920490787e+00 8.259081853651254690e+00 7.073884733293897220e+00 7.865555796312333037e+00 8.076566275510600690e+00 7.167536090298151308e+00 8.447817047032321724e+00 9.662987201775713686e+00 8.919535126375407685e+00 8.112380968577005191e+00 6.860487693417342214e+00 7.319498587629848174e+00 8.313661033139426948e+00 6.735041029222477604e+00 8.008175642324220078e+00 6.914612090571583103e+00 7.404726770514486134e+00 7.944110706177068160e+00 7.994204824023791289e+00 7.437262135482933800e+00 9.470131011217002737e+00 9.354207638758994747e+00 9.836549544105508858e+00 9.664071301118056567e+00 9.678285869522397888e+00 1.061306987846986694e+01 1.069446478985490145e+01 1.041389731783145933e+01 9.965043247875058796e+00 9.047345584195232604e+00 8.743562628131430259e+00 7.633752464316017949e+00 8.135994010777791274e+00 8.009082277977402242e+00 8.042976063782347751e+00 7.520841048922446426e+00 8.026129209461213776e+00 9.027529614743937003e+00 8.459167873858175923e+00 8.117615029885238087e+00
7.662640193688885937e+00 7.563552818865248106e+00 9.047400046492663606e+00 5.785600410159134732e+00 6.752212025272413598e+00 6.723620674115796447e+00 7.215728183918901806e+00 7.599922801494295221e+00 7.483500343368781671e+00 6.404635150426490675e+00 6.846109860112782108e+00 4.964957443972796369e+00 7.970842286042480573e+00 6.994169011630773092e+00 6.969132007927312245e+00 6.222706263246609026e+00 7.244330987237236563e+00 6.672795790443645458e+00 7.379998260482332206e+00 6.819094983887421968e+00 7.010862152187228524e+00 7.485994107191697111e+00 6.391331656131117533e+00 6.981381072899499607e+00 6.410038095217118759e+00 6.879618237187759000e+00 6.755985497948783447e+00 6.490620064231654496e+00 6.792105351145842462e+00 6.385588632585032620e+00 7.315756867814497966e+00 8.087610332409987279e+00 6.499787796864878509e+00 6.738432793334564685e+00 5.562320471599160321e+00 5.705682303862900540e+00 7.304856761141520494e+00 6.913237338615355831e+00 6.238575537220019562e+00 6.589736838694790322e+00 6.671445157714506635e+00 6.264391689637324845e+00 8.486367490353021736e+00 7.257352298447283800e+00 6.780410132754124852e+00 7.800575944822378816e+00 6.053367139231446536e+00 7.561047291248281788e+00 6.798547891443871727e+00 6.499929755978511636e+00
1.023626431242550439e+01 8.425803120340871644e+00 8.469878092103138911e+00 8.189038222986534166e+00 9.093513212375402333e+00 9.270429055714759059e+00 8.541579572004579290e+00 8.570560773734658966e+00 8.469556384124684811e+00 8.805793624660141816e+00 9.212625746589027997e+00 7.926204011369309299e+00 7.770424807057779049e+00 7.918229464843737908e+00 7.208631002177241065e+00 7.916959085568771926e+00 8.396254865448282700e+00 7.779026390347068443e+00 8.201896690364950615e+00 7.620995749614324133e+00 6.892624338999278955e+00 6.510393906493696647e+00 6.153404145059915287e+00 6.136451831427794268e+00 6.920425332873022306e+00 6.166542277929437432e+00 5.648547136378207156e+00 6.467659616087151342e+00 6.382989685484401932e+00 5.668239230044106236e+00 6.378159849266265446e+00 6.517463101508548462e+00 7.320475450896720027e+00 7.017519631931708801e+00 6.379070158925899570e+00 7.627698585353220651e+00 7.738821791513438519e+00 7.510015335533767100e+00 6.879114082564019128e+00 7.501932465454899557e+00 8.266633180784896950e+00 8.057575818577650040e+00 8.266043418717044844e+00 7.847252051691797625e+00 7.027182544732498926e+00 7.912427142691035975e+00 8.787711212940795491e+00 7.069946047842128323e+00 7.142468556413819059e+00 9.104210995905750892e+00
6.485013807538440922e+00 5.831352838676028050e+00 6.182770390045367215e+00 5.439737331004082854e+00 5.958018201309142725e+00 6.434978963019294618e+00 6.974223720491314005e+00 5.866203222423025387e+00 6.433716805592536225e+00 8.285826655219239001e+00 7.158805810284476046e+00 7.524885921566605518e+00 8.478025247868123060e+00 7.865121679068185045e+00 6.744674469735896238e+00 9.007834610332913883e+00 8.073926297130318730e+00 7.867938162253792278e+00 7.590781537612698138e+00 8.815114796924206075e+00 1.099648110438892701e+01 1.072740241662130778e+01 8.978692427634989315e+00 9.916005136820155386e+00 1.099464573373242082e+01 1.042766816493319304e+01 1.009481778066368740e+01 9.749957908116067884e+00 9.471256858471813089e+00 1.021213494699481927e+01 8.629825394809744310e+00 8.116176005955875183e+00 9.455784185915378615e+00 8.938715914942427787e+00 9.083186769551581108e+00 8.940009406492848143e+00 9.176476154389741069e+00 8.712830944135738775e+00 9.931194670418424408e+00 9.459439900553368474e+00 7.967459195323553622e+00 7.898887605256361688e+00 7.342173770791909249e+00 8.577985472236763442e+00 8.931174091283152094e+00 7.999541149740784007e+00 7.638190895625204924e+00 7.921166060811864362e+00 8.487819835425945314e+00 6.970814105235707991e+00
6.263249801112060311e+00 7.292533586053837169e+00 6.113753791076447897e+00 6.445450755175902380e+00 6.498368830117999373e+00 6.097653851552933268e+00 7.247949741458189266e+00 6.989922904878101306e+00 5.439217662882335880e+00 5.222158441016408581e+00 6.374322686420568651e+00 6.326989007948019328e+00 7.045036564970351911e+00 7.625281348511723678e+00 7.548234260713542199e+00 6.298936345523651781e+00 7.160506316356796574e+00 7.829622206572608434e+00 5.730021779188293252e+00 7.408707686113915614e+00 7.697208121264072389e+00 7.790911260966319141e+00 7.478698280923103070e+00 8.842972721783466383e+00 8.595068644587797735e+00 7.493317536725837336e+00 8.661623072430810311e+00 7.743889821835042930e+00 8.926500150707648018e+00 7.914822964249605519e+00 4.990970697971476966e+00 6.867780547502269961e+00 5.764197665825704142e+00 6.016887011346511827e+00 6.528365707876285562e+00 6.000599486900028090e+00 6.729120458160682716e+00 6.213455488628498280e+00 5.376241240028619472e+00 7.091228878165982685e+00 8.248645820828661712e+00 7.806150141378739526e+00 7.821026545053864076e+00 8.533117893313679758e+00 8.112411539417447415e+00 7.874352415220887913e+00 8.115427407688670769e+00 9.112548025217586556e+00 8.054411400592130121e+00 7.813373260346377691e+00
5.810998367097484518e+00 6.356067593184887343e+00 6.873557539550638751e+00 7.407529251633545364e+00 6.337990745957118754e+00 4.929619002326202981e+00 6.036295239678557856e+00 6.173313113927609841e+00 6.936620962558347259e+00 5.757655821415279540e+00 6.676486818435668269e+00 6.520746805391197221e+00 5.863952138777958289e+00 6.821152870669265234e+00 8.234070722716239743e+00 7.162984145999724106e+00 7.336061639542533541e+00 6.416862727515447062e+00 6.655984554156336941e+00 7.386212886364667440e+00 6.860021515420843485e+00 8.212509504961326812e+00 7.516014582161456126e+00 8.290027335044490187e+00 9.097382771265138501e+00 8.071826360464111616e+00 8.919731224879763332e+00 8.926199226081941163e+00 9.892594225660662488e+00 7.525283388613958735e+00 9.226309823984037095e+00 7.175128143042143414e+00 9.124748818492770752e+00 8.781974104763724753e+00 7.355868711853584152e+00 7.291370151649775977e+00 8.228802293558171499e+00 8.380226272367703899e+00 7.529213006574971168e+00 8.259495899793886764e+00 8.136148718040752570e+00 7.649972582089262119e+00 5.735785465954876372e+00 7.560770952113950116e+00 7.748102572957385803e+00 7.516717121121924805e+00 7.165765388725915841e+00 8.079382616034111564e+00 5.694937465408644428e+00 7.167399933352291974e+00
7.368577828429168974e+00 6.527331685589270904e+00 6.682662011838021776e+00 6.753054005197056675e+00 6.289780686793926101e+00 7.091547496169827269e+00 7.215844253317720280e+00 6.686414380715125283e+00 6.908396833865748654e+00 6.795270792460250675e+00 6.417772779209703238e+00 7.069999436117529790e+00 5.802792705061563971e+00 6.357958305126639509e+00 5.568382563490809289e+00 5.070843010910815352e+00 6.246303493470052537e+00 5.744084578048251899e+00 6.341066842216858568e+00 6.632726040351143659e+00 7.744929434678759606e+00 6.274855005000945951e+00 6.997623694535970884e+00 8.362081286159561699e+00 6.884292517448171722e+00 6.611489279149400211e+00 6.647923189134853139e+00 6.277946591677888932e+00 7.956157671379687102e+00 7.431580490523307603e+00 6.321482465883248913e+00 8.402931205511421808e+00 8.433486956940326351e+00 6.515450336365391948e+00 6.855594607895692860e+00 6.120373391749112990e+00 6.104930783944377382e+00 7.718438903736786649e+00 6.564306406162995877e+00 5.523265031817476078e+00 6.352550232676819064e+00 8.546504785328350451e+00 7.114343202565046376e+00 6.324594021216624284e+00 7.709196694831594421e+00 6.469051514874035291e+00 7.239309867509982510e+00 6.998487998244010910e+00 8.411119161359893681e+00 6.455007384465128339e+00
7.013158018284887163e+00 8.045198766507677846e+00 8.464230604004454150e+00 9.396577948165329985e+00 9.164281006797471818e+00 9.741880626872074345e+00 8.579523810287501107e+00 8.274930215176992121e+00 8.614836998810377011e+00 9.688276253899188006e+00 8.405408311417206235e+00 8.995805423165137427e+00 8.637538764137245195e+00 9.702501077114622063e+00 9.325440421250840828e+00 7.617494323663425604e+00 7.256499786993110490e+00 9.205842737239688489e+00 7.692018064955957080e+00 7.405816002018449140e+00 7.444958137688826305e+00 7.384234820067688609e+00 8.698202872257080998e+00 7.506193537213764699e+00 7.975456634669027878e+00 7.925225289296207620e+00 8.444287852605828704e+00 8.147616897754938137e+00 7.496775474403059469e+00 7.205094146291647128e+00 6.287731313915128517e+00 6.739800743655848692e+00 7.826901902914190856e+00 6.937575202337451508e+00 7.067690962231725216e+00 7.151452256729235124e+00 6.328511797032888353e+00 8.962863425846800070e+00 8.026111850808986148e+00 7.535553444484045293e+00 6.610995328486102274e+00 5.756969816640597593e+00 5.615159618731808244e+00 6.732197023349838716e+00 5.091073074037057111e+00 6.966420012315798438e+00 5.849390758985989258e+00 5.894123165185423119e+00 6.387868593602163081e+00 6.056261101503486621e+00
6.882299657694246342e+00 8.551438142599771197e+00 7.600631583674269720e+00 7.687963133841203778e+00 6.731353458867656236e+00 7.851541959658183245e+00 7.391385590349920598e+00 7.338534475749645125e+00 7.875112069917994617e+00 7.257124029066500448e+00 5.077219235884844473e+00 7.680180705146951503e+00 6.738963567654902675e+00 6.966180460927721363e+00 6.711325849846366154e+00 5.935773202029126061e+00 5.775796619430709988e+00 6.800394967969999982e+00 5.809401246252349438e+00 6.107637748334635575e+00 7.534103025263268805e+00 7.309285749214052608e+00 6.883660520691120333e+00 7.159169250966985310e+00 7.635786400955242748e+00 7.654337969068460978e+00 6.623469204609973460e+00 7.080945290690063842e+00 8.184772600033396017e+00 7.205843107192217545e+00 5.381476303996215016e+00 7.149938026228958243e+00 7.250026738194963016e+00 6.491093034254548755e+00 7.147829070153973063e+00 6.253028418329786398e+00 6.832413728936080233e+00 6.530655783761312172e+00 7.495069723793170269e+00 6.935486264222793018e+00 6.950777142629450900e+00 6.738705444457795402e+00 6.067052368966534104e+00 7.679698652669983083e+00 8.162528456431685342e+00 5.209087713195911462e+00 7.381208363637764336e+00 8.235090935765420284e+00 8.152613411452641401e+00 6.120209788065087864e+00
6.479430555478855602e+00 6.992866737624570561e+00 5.172697786525176866e+00 5.869583749380307580e+00 5.508123588497013223e+00 7.361276273212686405e+00 6.405132900222202608e+00 6.073134865712673580e+00 7.475691240915102398e+00 7.459962959403389604e+00 6.646456943315109278e+00 7.613079175422638123e+00 6.229365249428806983e+00 6.966230015855189528e+00 6.056688936309058136e+00 5.788035646689246860e+00 5.875512290160980200e+00 7.387559387218152196e+00 6.727340979414806021e+00 6.964186652014116241e+00 7.273141049862110741e+00 7.731361614693933682e+00 8.039893550431701286e+00 8.042954824401343572e+00 8.050457151987380655e+00 7.765055960708671989e+00 7.390900720851021788e+00 6.475753241733021248e+00 7.858431200605175526e+00 7.632987192407686194e+00 8.390555672091563721e+00 8.025437124120184507e+00 8.135397672715647843e+00 8.542574740437080649e+00 7.047438073078671650e+00 7.573066999650813536e+00 8.163917799647141038e+00 6.006915441924656207e+00 8.109465418755595678e+00 6.917886047006554406e+00 5.975801420092507144e+00 8.287920392606363151e+00 5.748124895434001402e+00 7.389536075990561059e+00 8.418886614897266085e+00 6.442991998350348304e+00 7.609161818490401075e+00 7.209424691784064088e+00 6.999709179361954803e+00 5.666083161670909085e+00
