6.288871125422770270e+00 7.109895902253819955e+00 6.943899861023049347e+00 8.621098935444532430e+00 7.459395457113003225e+00 6.386649426809555052e+00 6.286918077004841621e+00 6.208184010847952905e+00 6.326247309825071774e+00 6.431264778447159713e+00 7.390547859481675808e+00 7.097977479212440599e+00 5.912780358855082241e+00 6.704451421873518058e+00 6.915461901071785711e+00 6.006431715859335441e+00 7.286712672593506745e+00 8.501882827336897819e+00 7.758430751936592706e+00 6.951276594138190212e+00 7.095241546226141338e+00 7.554252440438647298e+00 8.548414885948226072e+00 6.969794882031276728e+00 8.242929495133019202e+00 7.149365943380382227e+00 7.639480623323285258e+00 8.178864558985866395e+00 8.228958676832590413e+00 7.672015988291732924e+00 7.332967186179338626e+00 7.217043813721329748e+00 7.699385719067844747e+00 7.526907476080391568e+00 7.541122044484732889e+00 8.475906053432202825e+00 8.557300964817235567e+00 8.276733492793793445e+00 7.827879422837392909e+00 6.910181759157566717e+00 8.014541764797414203e+00 6.904731600982003670e+00 7.406973147443776995e+00 7.280061414643387963e+00 7.313955200448332583e+00 6.791820185588431258e+00 7.297108346127199496e+00 8.298508751409920947e+00 7.730147010524160756e+00 7.388594166551222919e+00 8.450711315391904677e+00 8.351623940568266846e+00 9.835471168195683234e+00 6.573671531862154360e+00 7.540283146975433226e+00 7.511691795818816075e+00 8.003799305621921434e+00 8.387993923197313961e+00 8.271571465071801299e+00 7.192706272129510303e+00 1.014714008714986804e+01 8.265987671009881410e+00 1.127187251307956473e+01 1.029519923866785902e+01 1.027016223496439729e+01 9.523736490283694067e+00 1.054536121427432249e+01 9.973826017480730499e+00 1.068102848751941636e+01 1.012012521092450790e+01 1.042323916340416545e+01 1.089837111840863493e+01 9.803708667348054462e+00 1.039375808411643654e+01 9.822415106434055687e+00 1.029199524840469593e+01 1.016836250916571949e+01 9.902997075448592312e+00 1.020448236236277850e+01 9.797965643801969549e+00 8.918270345887034267e+00 9.690123810482523581e+00 8.102301274937415698e+00 8.340946271407101875e+00 7.164833949671697511e+00 7.308195781935437729e+00 8.907370239214058572e+00 8.515750816687893021e+00 7.841089015292556752e+00 8.192250316767328400e+00 8.125441507375596117e+00 7.718388039298415215e+00 9.940363840014111219e+00 8.711348648108375059e+00 8.234406482415215223e+00 9.254572294483470074e+00 7.507363488892536907e+00 9.015043640909372158e+00 8.252544241104962097e+00 7.953926105639602895e+00
8.816537533695498752e+00 7.006076341610866010e+00 7.050151313373133277e+00 6.769311444256528532e+00 7.673786433645395810e+00 7.850702276984752537e+00 7.121852793274573656e+00 7.150833995004652444e+00 7.049829605394678289e+00 7.386066845930136182e+00 8.206655967584428168e+00 6.920234232364709470e+00 6.764455028053179220e+00 6.912259685839138079e+00 6.202661223172641236e+00 6.910989306564172097e+00 7.390285086443683760e+00 6.773056611342468614e+00 7.195926911360350786e+00 6.615025970609724304e+00 7.421734974201990909e+00 7.039504541696408602e+00 6.682514780262627241e+00 6.665562466630506222e+00 7.449535968075734260e+00 6.695652913132149386e+00 6.177657771580919999e+00 6.996770251289863296e+00 6.912100320687113886e+00 6.197349865246818190e+00 5.787678530209981353e+00 5.926981782452264369e+00 6.729994131840435934e+00 6.427038312875424708e+00 5.788588839869615477e+00 7.037217266296936558e+00 7.148340472457154426e+00 6.919534016477483007e+00 6.288632763507735035e+00 6.911451146398615464e+00 7.266391196063723967e+00 7.057333833856477057e+00 7.265801433995870973e+00 6.847010066970624642e+00 6.026940560011325942e+00 6.912185157969862992e+00 7.787469228219623396e+00 6.069704063120955340e+00 6.142226571692646075e+00 8.103969011184577909e+00 6.770334639351241357e+00 6.116673670488828485e+00 6.468091221858167650e+00 5.725058162816883289e+00 6.243339033121943160e+00 6.720299794832095053e+00 7.259544552304114440e+00 6.151524054235825822e+00 6.719037637405336660e+00 8.571147487032039436e+00 5.800502668067760936e+00 6.166582779349890409e+00 7.119722105651407951e+00 6.506818536851469936e+00 5.386371327519181129e+00 7.649531468116198774e+00 6.715623154913603621e+00 6.509635020037077169e+00 6.232478395395983028e+00 7.456811654707490966e+00 7.919667848743095817e+00 7.650589160975477476e+00 5.901879171989159012e+00 6.839191881174325083e+00 7.917832478086589632e+00 7.350854909287362737e+00 7.018004525017857098e+00 6.673144652470237581e+00 6.394443602825983675e+00 7.135321691348988971e+00 6.752929275580894952e+00 6.239279886727026714e+00 7.578888066686530145e+00 7.061819795713578429e+00 7.206290650322732638e+00 7.063113287263999673e+00 7.299580035160891711e+00 6.835934824906889418e+00 8.054298551189576827e+00 7.582543781324520005e+00 7.232051432979039518e+00 7.163479842911847584e+00 6.606766008447395144e+00 7.842577709892249338e+00 8.195766328938638878e+00 7.264133387396269903e+00 6.902783133280690819e+00 7.185758298467350258e+00 7.752412073081430322e+00 6.235406342891193887e+00
8.322925548034534771e+00 9.352209332976311629e+00 8.173429537998922356e+00 8.505126502098375951e+00 8.558044577040472944e+00 8.157329598475406840e+00 9.307625488380663725e+00 9.049598651800575766e+00 7.498893409804810339e+00 7.281834187938883041e+00 7.784859001470716855e+00 7.737525322998167532e+00 8.455572880020501003e+00 9.035817663561871882e+00 8.958770575763690402e+00 7.709472660573799985e+00 8.571042631406944778e+00 9.240158521622756638e+00 7.140558094238441456e+00 8.819244001164063818e+00 7.288029422947162494e+00 7.381732562649409246e+00 7.069519582606193175e+00 8.433794023466557377e+00 8.185889946270886952e+00 7.084138838408927441e+00 8.252444374113901304e+00 7.334711123518133036e+00 8.517321452390739012e+00 7.505644265932695625e+00 6.814297819027385295e+00 8.691107668558178290e+00 7.587524786881612471e+00 7.840214132402420155e+00 8.351692828932193891e+00 7.823926607955936419e+00 8.552447579216591933e+00 8.036782609684406609e+00 7.199568361084527801e+00 8.914555999221891014e+00 6.595366863614549047e+00 6.152871184164627749e+00 6.167747587839752299e+00 6.879838936099567981e+00 6.459132582203335637e+00 6.221073458006776136e+00 6.462148450474559880e+00 7.459269068003475667e+00 6.401132443378018344e+00 6.160094303132265914e+00 5.704251816088844684e+00 6.249321042176247509e+00 6.766810988541998917e+00 7.300782700624905530e+00 6.231244194948478921e+00 4.822872451317563147e+00 5.929548688669918022e+00 6.066566562918970007e+00 6.829874411549707425e+00 5.650909270406639706e+00 6.996205394192622329e+00 6.840465381148151280e+00 6.183670714534912349e+00 7.140871446426219293e+00 8.553789298473194691e+00 7.482702721756678166e+00 7.655780215299487601e+00 6.736581303272401122e+00 6.975703129913291001e+00 7.705931462121622388e+00 6.416936014037597502e+00 7.769424003578081717e+00 7.072929080778210142e+00 7.846941833661244203e+00 8.654297269881892518e+00 7.628740859080865633e+00 8.476645723496517348e+00 8.483113724698696956e+00 9.449508724277416505e+00 7.082197887230712752e+00 9.010794423231876848e+00 6.959612742289983167e+00 8.909233417740610506e+00 8.566458704011564507e+00 7.140353311101423905e+00 7.075854750897615730e+00 8.013286892806011252e+00 8.164710871615543653e+00 7.313697605822810921e+00 8.043980499041726517e+00 8.708269220887606465e+00 8.222093084936116014e+00 6.307905968801730268e+00 8.132891454960804012e+00 8.320223075804239699e+00 8.088837623968778701e+00 7.737885891572769737e+00 8.651503118880965459e+00 6.267057968255498324e+00 7.739520436199145870e+00
7.134622928995749014e+00 6.293376786155850944e+00 6.448707112404601816e+00 6.519099105763636715e+00 6.055825787360506141e+00 6.857592596736407309e+00 6.981889353884300320e+00 6.452459481281705322e+00 6.674441934432328694e+00 6.561315893026830715e+00 6.347758285302427694e+00 6.999984942210254246e+00 5.732778211154288428e+00 6.287943811219363965e+00 5.498368069583533746e+00 5.000828517003538920e+00 6.176288999562776993e+00 5.674070084140976356e+00 6.271052348309583024e+00 6.562711546443868116e+00 8.803371169191027690e+00 7.333296739513214924e+00 8.056065429048238968e+00 9.420523020671829784e+00 7.942734251960440695e+00 7.669931013661669184e+00 7.706364923647122112e+00 7.336388326190157017e+00 9.014599405891956962e+00 8.490022225035575687e+00 7.623845270842656952e+00 9.705294010470829846e+00 9.735849761899734389e+00 7.817813141324799986e+00 8.157957412855100898e+00 7.422736196708521028e+00 7.407293588903785420e+00 9.020801708696195575e+00 7.866669211122403915e+00 6.825627836776884116e+00 9.353320715644642291e+00 1.154727526829617368e+01 1.011511368553287049e+01 9.325364504184447512e+00 1.070996717779941676e+01 9.469821997841858519e+00 1.024008035047780574e+01 9.999258481211834138e+00 1.141188964432771691e+01 9.455777867432951567e+00 8.691944277909705363e+00 9.723985026132496046e+00 1.014301686362927235e+01 1.107536420779014819e+01 1.084306726642229002e+01 1.142066688649689254e+01 1.025831006991231931e+01 9.953716474801810321e+00 1.029362325843519521e+01 1.136706251352400621e+01 8.917684775447620282e+00 9.508081887195551474e+00 9.149815228167659242e+00 1.021477754114503611e+01 9.837716885281254875e+00 8.129770787693839651e+00 7.768776251023524537e+00 9.718119201270102536e+00 8.204294528986370238e+00 7.918092466048863187e+00 8.354016925815525241e+00 8.293293608194389321e+00 9.607261660383780821e+00 8.415252325340464523e+00 8.884515422795727702e+00 8.834284077422907444e+00 9.353346640732528527e+00 9.056675685881637961e+00 8.405834262529760181e+00 8.114152934418347840e+00 6.690077258416197381e+00 7.142146688156918444e+00 8.229247847415258832e+00 7.339921146838520372e+00 7.470036906732794080e+00 7.553798201230303988e+00 6.730857741533957217e+00 9.365209370347869822e+00 8.428457795310055900e+00 7.937899388985114157e+00 8.311161755121284855e+00 7.457136243275780174e+00 7.315326045366990826e+00 8.432363449985020409e+00 6.791239500672239693e+00 8.666586438950981020e+00 7.549557185621171840e+00 7.594289591820605700e+00 8.088035020237345663e+00 7.756427528138669203e+00
5.250220738236661688e+00 6.919359223142187432e+00 5.968552664216685066e+00 6.055884214383619124e+00 5.099274539410071583e+00 6.219463040200598591e+00 5.759306670892335944e+00 5.706455556292060471e+00 6.243033150460409964e+00 5.625045109608915794e+00 5.014648901754520161e+00 7.617610371016627191e+00 6.676393233524578363e+00 6.903610126797397051e+00 6.648755515716041842e+00 5.873202867898801749e+00 5.713226285300385676e+00 6.737824633839675670e+00 5.746830912122025126e+00 6.045067414204311262e+00 7.410395316411793942e+00 7.185578040362577745e+00 6.759952811839645470e+00 7.035461542115510447e+00 7.512078692103767885e+00 7.530630260216986116e+00 6.499761495758498597e+00 6.957237581838588980e+00 8.061064891181921155e+00 7.082135398340742682e+00 5.437248888895320320e+00 7.205710611128063547e+00 7.305799323094069209e+00 6.546865619153654059e+00 7.203601655053079256e+00 6.308801003228891702e+00 6.888186313835185537e+00 6.586428368660417476e+00 7.550842308692275573e+00 6.991258849121898322e+00 8.364574689604685531e+00 8.152502991433030033e+00 7.480849915941769623e+00 9.093496199645219491e+00 9.576326003406920861e+00 6.622885260171146982e+00 8.795005910612999855e+00 9.648888482740655803e+00 9.566410958427876920e+00 7.534007335040323383e+00 8.631638521858841173e+00 9.145074704004555244e+00 7.324905752905162437e+00 8.021791715760292263e+00 7.660331554876998794e+00 9.513484239592672864e+00 8.557340866602187290e+00 8.225342832092659151e+00 9.627899207295088857e+00 9.612170925783376063e+00 5.851573720781797050e+00 6.818195952889325895e+00 5.434482026895494755e+00 6.171346793321877300e+00 5.261805713775745907e+00 4.993152424155934632e+00 5.080629067627667084e+00 6.592676164684839968e+00 5.932457756881493793e+00 6.169303429480804013e+00 5.062063792812058871e+00 5.520284357643881812e+00 5.828816293381649416e+00 5.831877567351292591e+00 5.839379894937327897e+00 5.553978703658620120e+00 5.179823463800969918e+00 4.264675984682969379e+00 5.647353943555123656e+00 5.421909935357634325e+00 8.783747533911244076e+00 8.418628985939864862e+00 8.528589534535328198e+00 8.935766602256761004e+00 7.440629934898352005e+00 7.966258861470493891e+00 8.557109661466821393e+00 6.400107303744336562e+00 8.502657280575276033e+00 7.311077908826234761e+00 6.852021946125818275e+00 9.164140918639674283e+00 6.624345421467312534e+00 8.265756602023872190e+00 9.295107140930577216e+00 7.319212524383659435e+00 8.485382344523712206e+00 8.085645217817374331e+00 7.875929705395265934e+00 6.542303687704220216e+00
6.365057681462062966e+00 5.595819587621676305e+00 6.639045551115366095e+00 7.955188786332888284e+00 6.021043058137289350e+00 6.438813346021382777e+00 6.315684759140161475e+00 6.377375550286512151e+00 6.686484367394283979e+00 6.459931474803334517e+00 6.271668589245800618e+00 6.278040411363315698e+00 6.622867442511132907e+00 6.155989503106154004e+00 6.403720002871793326e+00 5.815381113729894302e+00 7.102844709135184509e+00 5.389860379322628070e+00 6.373425427948707700e+00 5.029480411305809362e+00 7.127314420694865760e+00 7.930219401195874873e+00 6.555012257560369093e+00 7.064219841020532797e+00 7.518695996842760465e+00 7.238584670598037896e+00 6.961245990580282594e+00 6.503036447133134779e+00 6.693261544352483661e+00 8.132133181663576238e+00 6.769820925699026937e+00 7.075640047695078927e+00 8.183320597429982968e+00 7.816516222475714315e+00 7.616714301998857906e+00 6.816607041622731344e+00 7.933101446809843971e+00 6.824045714563091281e+00 6.074255679776087824e+00 5.872059197995584512e+00 8.738566477539121635e+00 8.254815229936436793e+00 7.438354739313974839e+00 7.241796349784216602e+00 6.868599319725669616e+00 6.694126508792177077e+00 7.691555784816685559e+00 8.747863207328755664e+00 6.824837719755231014e+00 8.171805453503401040e+00 7.316336520129462784e+00 7.587877110891298571e+00 7.810919711074250316e+00 8.433935776206629598e+00 8.887938622398177557e+00 7.259867876762310601e+00 7.064741673392595622e+00 7.385453640155994037e+00 7.109483487262648005e+00 6.122145900201691582e+00 8.179233617509826360e+00 7.085325817056270736e+00 7.991086166644326028e+00 7.697661527297666062e+00 7.373988779124556636e+00 6.743040804376914110e+00 8.571730890140273118e+00 6.275168269157305190e+00 7.320737838518877716e+00 7.618424695354992338e+00 7.000913596514086734e+00 8.461152402307909881e+00 7.495638600236381066e+00 7.666764295549757691e+00 7.578398043788205918e+00 7.457962052539761189e+00 7.405238523903788561e+00 8.592913507272518459e+00 7.578368497672167692e+00 8.606492695694811346e+00 8.035075338784999133e+00 8.522287737479338432e+00 7.291905367104567048e+00 7.379886873981789996e+00 6.625561911502213519e+00 5.066799945692023854e+00 7.335083997939557676e+00 7.512124469214261246e+00 6.881557802653119005e+00 6.791890737298406755e+00 8.378568942853252821e+00 6.257315360457995190e+00 7.831524704468113995e+00 6.876097046806373569e+00 6.720568758122136721e+00 6.688550828047697294e+00 8.708114839174253774e+00 6.802526188802724860e+00 6.257192995043539874e+00 6.337984139830444619e+00
6.267248952673395657e+00 6.147746606446792050e+00 6.332177667144945232e+00 6.691914399792837642e+00 6.911346228668119096e+00 6.486550212318331177e+00 6.502079542938399292e+00 5.621178126587323298e+00 6.703520260260495078e+00 7.216683801054124991e+00 6.811386778739067616e+00 7.912537707985557667e+00 6.711751287580161929e+00 6.622815857380833116e+00 4.812285800867552865e+00 7.192516021164168549e+00 6.523702798960120397e+00 6.764901988946601108e+00 6.053141689443128470e+00 6.550474301246548059e+00 7.045725673602073691e+00 5.350089311942306303e+00 6.355057781187447574e+00 6.030285415638478419e+00 6.329295049489376268e+00 6.183345020025900141e+00 5.787654146370350361e+00 6.400082737017704915e+00 6.219249023327091841e+00 6.683207097156995680e+00 6.160546653694860986e+00 7.073680511086452682e+00 5.742036327014412578e+00 6.139007274214081988e+00 5.485218374401194197e+00 5.943473540984612669e+00 7.261407601329126216e+00 6.612584699192296966e+00 6.590529489710316824e+00 6.985426523085218165e+00 7.600458204659510386e+00 7.610681932423823071e+00 6.682684379597830571e+00 6.430001114434706899e+00 6.557104408134117435e+00 8.094997402930552255e+00 6.939554794449055208e+00 7.001750778944391129e+00 7.243541008374776879e+00 6.380660881542698171e+00 8.249656537073516205e+00 7.275810646714505836e+00 5.597821033537531576e+00 6.616059373676622890e+00 9.193570834621951349e+00 7.898281090173302488e+00 8.200251637467603771e+00 8.128551227266617829e+00 4.998182098666616113e+00 6.648235517801665218e+00 6.552194674978677469e+00 6.092903090877598515e+00 5.583788119999944399e+00 6.682994923205967552e+00 7.344084170012649793e+00 6.091917400565543872e+00 8.238734233297208220e+00 6.524809934985296600e+00 7.103330646874255194e+00 7.194453923591585642e+00 6.889690819626040685e+00 7.704682091357999418e+00 6.857102332883791895e+00 7.524212811153794256e+00 7.252830491586280459e+00 6.737837352648827327e+00 7.223987184632854941e+00 7.938563549428336863e+00 7.916150107501064959e+00 7.906729622385274325e+00 5.839607736711140085e+00 6.845478489443559411e+00 6.791821770170446193e+00 8.325580271199742199e+00 6.958484041474638282e+00 7.076887843504293230e+00 5.636005376786098253e+00 7.602981675640426040e+00 6.579380856497890839e+00 8.624841591655595607e+00 6.443788883728235994e+00 7.285605708119839541e+00 5.832548454448595265e+00 6.038863643851661855e+00 7.341381259426572825e+00 6.531131566103378638e+00 6.138664399178590969e+00 5.021971237198673776e+00 7.184932284065508767e+00 7.468482459252184569e+00
8.660361685195118397e+00 1.013232407202112029e+01 8.981708220771265516e+00 7.621360178755366199e+00 9.812340531953497091e+00 8.520397983244723861e+00 8.142194987186137212e+00 9.028519914533310597e+00 9.084295110830131748e+00 8.009490854251145819e+00 8.770347907804756815e+00 7.757542262792995302e+00 8.414188861855281587e+00 9.229600517633317125e+00 7.658026971872507360e+00 9.141217489623004511e+00 8.217016582972689775e+00 8.516404194219692414e+00 8.120029005099734576e+00 7.699455228163696319e+00 8.551672485271481605e+00 8.693858360390368745e+00 7.979551797002290670e+00 7.845207262717961427e+00 8.095719226832038373e+00 7.949000949328548948e+00 8.725840911305054348e+00 8.134495508016424736e+00 9.443383937790770233e+00 8.647601420360569335e+00 7.943020718662488378e+00 8.328288216847349545e+00 7.749986539304514643e+00 8.274235183235422397e+00 8.280319215591571691e+00 8.660754804656965788e+00 8.212049059172395360e+00 8.234965542195855193e+00 9.202049178708671562e+00 8.813847379624789369e+00 6.943219371540521934e+00 8.249734855623938046e+00 8.774662016272507969e+00 6.494959710273328746e+00 8.608811646803564699e+00 7.352193182382501746e+00 7.872796008378549537e+00 7.368220972919757195e+00 7.472732523404099325e+00 9.085495219789828880e+00 7.832933034097024461e+00 7.736407401952290819e+00 8.267586595399519567e+00 7.931622387403650443e+00 7.607721615807916393e+00 8.127173684546530552e+00 9.168550277758210854e+00 8.961155540859040869e+00 7.324151731191071768e+00 7.901974009836024493e+00 7.026290425531845685e+00 5.484961685044723367e+00 7.588903433240463237e+00 7.825261552650073504e+00 6.647759229503159339e+00 7.838646228464634547e+00 7.086525864791912710e+00 7.699403246297880088e+00 7.856493402660625236e+00 6.665995613588705737e+00 7.137391041131091463e+00 7.029778147670926458e+00 8.228329410614051653e+00 7.827703146807828638e+00 6.979144939892337973e+00 6.970139512618333200e+00 6.240552583393467856e+00 6.561532205504298609e+00 8.035144943613904189e+00 7.043164056954847041e+00 5.980144192752667287e+00 6.267401131375406109e+00 4.864116230493169546e+00 7.218145140549374617e+00 6.526157613807518132e+00 5.066579488199616677e+00 6.946169391791545245e+00 4.700618827348847617e+00 5.592854275680307019e+00 5.165332898539749529e+00 6.554784385233826782e+00 6.569656444200181689e+00 6.211068834381519466e+00 7.178523885402416482e+00 5.856179913474258925e+00 6.308296591351790106e+00 5.102590250982670383e+00 5.920457194380795762e+00 6.981313770975728694e+00 5.344282676762253992e+00
7.767106433519023412e+00 7.999138716072386579e+00 7.919967413509723109e+00 6.962079102440970502e+00 6.268903229442607028e+00 6.987279197039891976e+00 8.304353700357232526e+00 7.540024996200902052e+00 8.614096306969885930e+00 8.596258090178602984e+00 7.292144415653907252e+00 8.512003316259578511e+00 6.953141027423582088e+00 7.038271180991420017e+00 7.838267074813380475e+00 6.800230515715869117e+00 8.782658901149297037e+00 7.916420850884365201e+00 8.275194976683724946e+00 7.731586357216044370e+00 6.790095296998360119e+00 6.154521496849080897e+00 6.026184883680861581e+00 6.002895705427535589e+00 6.347828277656581974e+00 6.381613177028413020e+00 6.573531855592444906e+00 6.057340807666429683e+00 6.489694926072468562e+00 7.221392218996162349e+00 5.024422795146529452e+00 7.683854787704923694e+00 6.578833659801189171e+00 6.252657650709371850e+00 7.109097968039852944e+00 6.179607609632191689e+00 5.847191704931843148e+00 5.485694176780089748e+00 6.008064551293083255e+00 7.292489030412822260e+00 7.230738664892438550e+00 7.857786564672641916e+00 6.000443564320706358e+00 6.151658118270281861e+00 6.974988976859293643e+00 8.396293681698292488e+00 6.039298479049998392e+00 7.305975869892185059e+00 6.347635610261032291e+00 8.114167434076046348e+00 7.694378210695324682e+00 6.253147578141551755e+00 6.692201829786582401e+00 6.463193957576752524e+00 6.781283884361375414e+00 6.409628782971474870e+00 7.118505695659099963e+00 5.850555249769753274e+00 8.005821619017934765e+00 6.763855140080817563e+00 7.188457517695545640e+00 6.195800288471017048e+00 7.492758259655047937e+00 6.464299611719463101e+00 6.054503946797715308e+00 6.336907821953551512e+00 8.598852946527356877e+00 7.461149470888730484e+00 8.151702551747254333e+00 7.845623287231056509e+00 6.556184179565329728e+00 8.034883070526021243e+00 7.072171951936285339e+00 6.835173770359635803e+00 5.663063476187740974e+00 7.590105946378868929e+00 5.392279551440299912e+00 8.154218744022848853e+00 8.510954455395678409e+00 6.973928968743330792e+00 7.533723543950475054e+00 6.997002050741252255e+00 6.599291706569827554e+00 6.765292950492905355e+00 6.436912284573120147e+00 7.395413439055688265e+00 6.688053092671954580e+00 7.245501336507174983e+00 6.960109706504657545e+00 6.692972789141228063e+00 6.221058991157042861e+00 6.355159890300324577e+00 6.891491098613107269e+00 6.204536918354915720e+00 6.899910745082354246e+00 6.612741522997658272e+00 8.195424722789583782e+00 7.510392175042579943e+00 7.472056332593404626e+00 6.015263013697061290e+00
6.152352154262586303e+00 6.162548317925502062e+00 7.329994392765808442e+00 6.363168487048225685e+00 7.169861973747338801e+00 6.097162008732200711e+00 5.422469784556342987e+00 6.300100522601156605e+00 5.892867577392445710e+00 6.918174805088318280e+00 6.683902899798943587e+00 6.653275520807952148e+00 6.303705792798059093e+00 6.560664898536955114e+00 6.322482755473592952e+00 5.258453158203753475e+00 5.868445660141908604e+00 5.200035333920705050e+00 5.900460988727163070e+00 6.215233580418366266e+00 6.876242850896089998e+00 6.129682400182507429e+00 6.367439321197894131e+00 5.161078867178179763e+00 6.584265916824431741e+00 7.470790161192116585e+00 7.572432360209469415e+00 7.688681349537412224e+00 7.725884602215845831e+00 7.508147637718133538e+00 6.831667834835532638e+00 6.405863386196799958e+00 6.428627523250388442e+00 7.238061829032591099e+00 7.061044698614035831e+00 7.065203116590801358e+00 5.596134653761146716e+00 6.853449147112735673e+00 8.122411681542686779e+00 7.934649066822105468e+00 7.104011145026337459e+00 8.944051195451894642e+00 8.331763779014798033e+00 8.275176521463004420e+00 8.618518480325585429e+00 7.724508562345411278e+00 8.581431554621094193e+00 6.876865630769264826e+00 8.305055586363074838e+00 7.746993838724479886e+00 8.378654015460123006e+00 8.334270938451593835e+00 7.560660166755005740e+00 8.811445068987612927e+00 9.232546542278113222e+00 8.371650722805227929e+00 7.900676159388727804e+00 6.463909579162495866e+00 8.420678043974341165e+00 8.616364393103106423e+00 7.307792785153256254e+00 7.987806100411596333e+00 6.727079772597193141e+00 7.455555407634281373e+00 6.665649511958414486e+00 7.167985448156245276e+00 6.825615425368273037e+00 7.659353420719185124e+00 7.957298280275076685e+00 7.421429128113235407e+00 8.379794902700060888e+00 7.260588797795669791e+00 7.859937719650613275e+00 8.699593193334852259e+00 8.387011396280644959e+00 8.745367377935592046e+00 7.094879040405062121e+00 7.226141747822325101e+00 6.469529388238591139e+00 7.654873546215706703e+00 6.766698448024290435e+00 7.133037476680007316e+00 6.552191450180219867e+00 7.851032987509992012e+00 7.119032208773095505e+00 6.674175145173101953e+00 7.282034638049155184e+00 7.454775985019987949e+00 7.250497279081691282e+00 6.306970990606865612e+00 7.094382008976899634e+00 7.799333921237255218e+00 6.365965296588653288e+00 7.495091142885544677e+00 7.038457183532099037e+00 6.831118180469371026e+00 7.492243287580277133e+00 8.213206124940338526e+00 5.484281335086254927e+00 6.070211152572046132e+00
